31   (line 867) INFO  MolSim - RDF 0.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 0) (40, 0) (41, 0) (42, 0) (43, 0) (44, 0) (45, 0) (46, 0) (47, 0) (48, 0) (49, 2638.24) (50, 4358.69) (51, 0) (52, 0) (53, 0) (54, 0) (55, 0) (56, 0) (57, 0) (58, 0) (59, 0) (60, 0) (61, 0) (62, 0) (63, 0) (64, 0) (65, 0) (66, 0) (67, 0) (68, 0) (69, 0) (70, 6189.97) (71, 0) (72, 0) (73, 0) (74, 0) (75, 0) (76, 0) (77, 0) (78, 0) (79, 0) (80, 0) (81, 0) (82, 0) (83, 0) (84, 0) (85, 0) (86, 2398.58) (87, 0) (88, 0) (89, 0) (90, 0) (91, 0) (92, 0) (93, 0) (94, 0) (95, 0) (96, 0) (97, 0) (98, 0) (99, 574.218) 
235043 (line 867) INFO  MolSim - RDF 114.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 3.92721) (37, 5.58084) (38, 8.82451) (39, 16.7668) (40, 82.935) (41, 130.631) (42, 191.18) (43, 210.142) (44, 260.252) (45, 356.349) (46, 373.854) (47, 442.921) (48, 480.454) (49, 427.072) (50, 404.172) (51, 530.665) (52, 469.829) (53, 592.272) (54, 494.992) (55, 512.986) (56, 558.092) (57, 468.427) (58, 370.754) (59, 464.069) (60, 406.685) (61, 358.983) (62, 391.12) (63, 315.316) (64, 286.121) (65, 282.33) (66, 266.212) (67, 260.68) (68, 234.168) (69, 189.023) (70, 178.962) (71, 150.451) (72, 108.503) (73, 142.859) (74, 141.878) (75, 127.129) (76, 94.7706) (77, 92.7762) (78, 80.2386) (79, 89.4088) (80, 77.916) (81, 71.6832) (82, 57.2716) (83, 78.7967) (84, 117.612) (85, 159.254) (86, 183.914) (87, 197.503) (88, 238.492) (89, 248.869) (90, 271.828) (91, 304.979) (92, 225.65) (93, 289.677) (94, 334.26) (95, 353.687) (96, 401.739) (97, 366.02) (98, 379.658) (99, 401.662) 
238818 (line 867) INFO  MolSim - RDF 115.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 51.977) (40, 66.986) (41, 151.897) (42, 227.388) (43, 290.328) (44, 319.701) (45, 394.258) (46, 358.126) (47, 400.021) (48, 444.865) (49, 468.712) (50, 546.76) (51, 439.92) (52, 507.795) (53, 478.936) (54, 492.349) (55, 535.069) (56, 480.237) (57, 485.043) (58, 453.314) (59, 441.9) (60, 428.127) (61, 418.468) (62, 348.927) (63, 289.364) (64, 316.305) (65, 233.547) (66, 204.096) (67, 224.506) (68, 203.503) (69, 189.565) (70, 161.592) (71, 182.69) (72, 152.302) (73, 138.016) (74, 135.279) (75, 110.148) (76, 103.711) (77, 115.426) (78, 113.777) (79, 96.8596) (80, 107.387) (81, 55.9286) (82, 54.1967) (83, 84.425) (84, 120.91) (85, 146.37) (86, 166.082) (87, 215.271) (88, 255.527) (89, 240.051) (90, 271.189) (91, 271.856) (92, 314.932) (93, 301.049) (94, 299.399) (95, 349.384) (96, 339.933) (97, 345.105) (98, 400.151) (99, 413.289) 
240719 (line 867) INFO  MolSim - RDF 116.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 8.38338) (40, 95.6942) (41, 109.366) (42, 150.627) (43, 319.36) (44, 298.564) (45, 370.249) (46, 508.152) (47, 473.068) (48, 397.042) (49, 500.742) (50, 508.805) (51, 545.461) (52, 502.1) (53, 415.87) (54, 411.319) (55, 460.329) (56, 561.37) (57, 489) (58, 418.15) (59, 441.9) (60, 436.704) (61, 385.959) (62, 314.102) (63, 341.917) (64, 290.523) (65, 282.33) (66, 240.182) (67, 205.558) (68, 181.201) (69, 183.607) (70, 193.173) (71, 155.568) (72, 134.384) (73, 147.702) (74, 156.961) (75, 101.428) (76, 87.171) (77, 128.057) (78, 84.9086) (79, 108.45) (80, 78.7234) (81, 67.7446) (82, 66.4966) (83, 103.561) (84, 123.475) (85, 134.56) (86, 168.18) (87, 182.126) (88, 254.859) (89, 269.772) (90, 289.396) (91, 274.981) (92, 295.669) (93, 314.815) (94, 332.209) (95, 362.006) (96, 350.89) (97, 327.492) (98, 382.894) (99, 361.231) 
242591 (line 867) INFO  MolSim - RDF 117.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 33.5335) (40, 73.3656) (41, 115.442) (42, 257.803) (43, 304.153) (44, 335.554) (45, 386.677) (46, 401.682) (47, 447.559) (48, 439.304) (49, 534.908) (50, 511.882) (51, 403.424) (52, 459.389) (53, 551.142) (54, 467.688) (55, 483.26) (56, 540.882) (57, 509.572) (58, 457.136) (59, 448.55) (60, 488.165) (61, 376.967) (62, 343.57) (63, 288.067) (64, 272.916) (65, 248.182) (66, 183.391) (67, 175.7) (68, 215.211) (69, 158.151) (70, 182.12) (71, 156.592) (72, 167.731) (73, 148.186) (74, 125.38) (75, 127.588) (76, 97.4527) (77, 121.088) (78, 100.617) (79, 88.9949) (80, 98.5052) (81, 89.4071) (82, 75.3372) (83, 93.4303) (84, 122.376) (85, 166.769) (86, 173.075) (87, 204.337) (88, 234.818) (89, 223.394) (90, 285.563) (91, 260.92) (92, 315.849) (93, 314.515) (94, 353.009) (95, 357.99) (96, 364.094) (97, 376.478) (98, 374.805) (99, 413.289) 
245789 (line 867) INFO  MolSim - RDF 118.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 17.649) (39, 26.8268) (40, 49.442) (41, 144.302) (42, 195.525) (43, 268.207) (44, 245.72) (45, 418.268) (46, 407.731) (47, 483.503) (48, 523.828) (49, 587.224) (50, 499.573) (51, 389.615) (52, 498.304) (53, 460.656) (54, 447.43) (55, 428.904) (56, 479.418) (57, 462.888) (58, 529.758) (59, 466.285) (60, 429.557) (61, 357.6) (62, 360.313) (63, 361.381) (64, 291.781) (65, 273.793) (66, 210.012) (67, 241.732) (68, 193.467) (69, 175.483) (70, 137.379) (71, 121.794) (72, 138.863) (73, 142.375) (74, 126.323) (75, 130.801) (76, 125.169) (77, 132.849) (78, 83.6349) (79, 103.482) (80, 84.3753) (81, 81.9237) (82, 79.9497) (83, 90.4285) (84, 142.527) (85, 146.728) (86, 185.313) (87, 200.237) (88, 212.104) (89, 237.765) (90, 284.925) (91, 287.168) (92, 302.701) (93, 287.583) (94, 333.674) (95, 359.137) (96, 359.599) (97, 352.535) (98, 396.107) (99, 393.47) 
248250 (line 867) INFO  MolSim - RDF 119.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 18.4434) (40, 76.5554) (41, 170.125) (42, 188.283) (43, 261.295) (44, 291.958) (45, 348.767) (46, 416.2) (47, 417.413) (48, 526.052) (49, 498.607) (50, 508.805) (51, 479.374) (52, 505.897) (53, 446.946) (54, 481.78) (55, 514.685) (56, 474.501) (57, 463.679) (58, 450.256) (59, 349.529) (60, 448.855) (61, 384.576) (62, 352.276) (63, 349.703) (64, 299.327) (65, 282.94) (66, 265.029) (67, 211.3) (68, 200.715) (69, 162.484) (70, 171.066) (71, 117.7) (72, 198.092) (73, 107.023) (74, 113.125) (75, 118.409) (76, 124.722) (77, 125.444) (78, 86.1822) (79, 90.6506) (80, 89.2199) (81, 64.1998) (82, 73.4153) (83, 97.5578) (84, 120.544) (85, 146.728) (86, 197.55) (87, 216.297) (88, 230.475) (89, 269.445) (90, 281.411) (91, 273.106) (92, 266.622) (93, 289.378) (94, 361.212) (95, 329.018) (96, 370.274) (97, 358.59) (98, 352.424) (99, 373.915) 
250109 (line 867) INFO  MolSim - RDF 120.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 14.1192) (39, 60.3604) (40, 66.986) (41, 139.745) (42, 210.008) (43, 247.47) (44, 282.711) (45, 357.613) (46, 517.831) (47, 426.689) (48, 463.771) (49, 486.862) (50, 569.328) (51, 540.529) (52, 506.846) (53, 510.926) (54, 529.341) (55, 479.863) (56, 399.925) (57, 491.373) (58, 395.981) (59, 428.598) (60, 329.494) (61, 395.642) (62, 358.304) (63, 362.03) (64, 323.851) (65, 248.182) (66, 247.281) (67, 179.145) (68, 215.769) (69, 212.313) (70, 181.067) (71, 169.385) (72, 126.42) (73, 133.658) (74, 114.539) (75, 128.506) (76, 106.84) (77, 105.843) (78, 105.711) (79, 105.552) (80, 99.3126) (81, 101.223) (82, 87.2528) (83, 83.6745) (84, 86.8353) (85, 123.108) (86, 181.117) (87, 207.071) (88, 239.828) (89, 257.687) (90, 267.995) (91, 279.981) (92, 314.626) (93, 305.837) (94, 365.313) (95, 337.623) (96, 341.619) (97, 353.361) (98, 351.885) (99, 370.48) 
251992 (line 867) INFO  MolSim - RDF 121.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 9.3014) (38, 17.649) (39, 13.4134) (40, 62.2013) (41, 113.923) (42, 172.352) (43, 302.77) (44, 327.627) (45, 281.794) (46, 444.028) (47, 387.266) (48, 507.146) (49, 572.277) (50, 536.502) (51, 420.192) (52, 554.304) (53, 428.666) (54, 483.542) (55, 411.918) (56, 495.808) (57, 528.563) (58, 564.158) (59, 460.374) (60, 362.371) (61, 391.492) (62, 319.459) (63, 303.638) (64, 299.956) (65, 266.475) (66, 259.113) (67, 203.835) (68, 196.812) (69, 168.983) (70, 181.067) (71, 170.92) (72, 137.868) (73, 134.626) (74, 137.635) (75, 107.854) (76, 102.37) (77, 88.8561) (78, 95.9467) (79, 80.3024) (80, 94.4681) (81, 77.5912) (82, 81.1028) (83, 101.31) (84, 125.673) (85, 141.002) (86, 181.816) (87, 242.949) (88, 219.453) (89, 271.405) (90, 253.302) (91, 286.23) (92, 294.751) (93, 311.822) (94, 338.069) (95, 323.281) (96, 366.622) (97, 373.176) (98, 395.567) (99, 424.916) 
256338 (line 867) INFO  MolSim - RDF 122.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 5.29471) (39, 57.007) (40, 52.6318) (41, 113.923) (42, 160.765) (43, 319.36) (44, 322.343) (45, 385.413) (46, 479.114) (47, 453.357) (48, 417.06) (49, 392.907) (50, 499.573) (51, 652.975) (52, 519.185) (53, 447.86) (54, 480.899) (55, 454.384) (56, 404.022) (57, 473.174) (58, 476.247) (59, 430.815) (60, 353.795) (61, 364.517) (62, 330.175) (63, 314.019) (64, 366.612) (65, 264.036) (66, 276.861) (67, 229.674) (68, 227.477) (69, 160.859) (70, 165.803) (71, 161.197) (72, 153.795) (73, 142.375) (74, 131.979) (75, 108.771) (76, 97.0057) (77, 101.923) (78, 101.466) (79, 106.794) (80, 89.2199) (81, 73.6525) (82, 80.3341) (83, 104.687) (84, 114.315) (85, 163.19) (86, 175.872) (87, 201.945) (88, 205.09) (89, 219.475) (90, 260.968) (91, 274.044) (92, 302.09) (93, 311.224) (94, 337.776) (95, 337.623) (96, 375.893) (97, 380.331) (98, 392.332) (99, 411.439) 
258481 (line 867) INFO  MolSim - RDF 123.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 12.3543) (39, 45.2703) (40, 73.3656) (41, 115.442) (42, 207.112) (43, 265.442) (44, 375.186) (45, 386.677) (46, 393.213) (47, 502.055) (48, 462.659) (49, 540.247) (50, 494.444) (51, 564.202) (52, 457.49) (53, 480.764) (54, 453.595) (55, 442.493) (56, 445.818) (57, 477.922) (58, 468.603) (59, 521.708) (60, 400.967) (61, 392.184) (62, 308.744) (63, 301.692) (64, 283.606) (65, 219.522) (66, 225.393) (67, 232.545) (68, 196.812) (69, 144.611) (70, 187.91) (71, 171.944) (72, 178.681) (73, 110.897) (74, 100.398) (75, 106.477) (76, 97.0057) (77, 102.794) (78, 102.315) (79, 110.933) (80, 102.139) (81, 71.6832) (82, 85.3309) (83, 107.689) (84, 132.635) (85, 156.033) (86, 173.075) (87, 188.619) (88, 233.482) (89, 214.25) (90, 219.124) (91, 314.353) (92, 280.075) (93, 346.236) (94, 325.472) (95, 349.384) (96, 374.488) (97, 387.761) (98, 397.185) (99, 400.869) 
261076 (line 867) INFO  MolSim - RDF 124.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 16.7668) (40, 76.5554) (41, 115.442) (42, 252.01) (43, 247.47) (44, 381.791) (45, 313.385) (46, 394.422) (47, 577.421) (48, 500.473) (49, 478.321) (50, 513.934) (51, 478.388) (52, 442.304) (53, 496.302) (54, 470.33) (55, 465.425) (56, 493.35) (57, 506.407) (58, 432.674) (59, 446.333) (60, 381.669) (61, 384.576) (62, 344.909) (63, 272.496) (64, 276.689) (65, 287.818) (66, 220.66) (67, 210.151) (68, 239.743) (69, 186.857) (70, 198.437) (71, 145.334) (72, 124.927) (73, 135.595) (74, 92.8568) (75, 130.342) (76, 106.84) (77, 98.8742) (78, 84.9086) (79, 112.589) (80, 94.8718) (81, 81.9237) (82, 81.4872) (83, 104.687) (84, 115.048) (85, 132.771) (86, 152.796) (87, 180.76) (88, 216.78) (89, 260.627) (90, 225.831) (91, 248.42) (92, 323.799) (93, 319.902) (94, 357.989) (95, 380.938) (96, 378.983) (97, 370.148) (98, 376.153) (99, 390.563) 
264692 (line 867) INFO  MolSim - RDF 125.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 9.81802) (37, 0) (38, 1.7649) (39, 30.1802) (40, 73.3656) (41, 135.188) (42, 199.87) (43, 189.404) (44, 331.59) (45, 370.249) (46, 379.904) (47, 457.995) (48, 474.893) (49, 524.231) (50, 454.437) (51, 479.374) (52, 479.321) (53, 614.208) (54, 552.241) (55, 500.247) (56, 452.374) (57, 467.636) (58, 368.461) (59, 396.823) (60, 345.932) (61, 373.509) (62, 352.946) (63, 350.351) (64, 298.069) (65, 281.11) (66, 292.242) (67, 241.732) (68, 194.582) (69, 187.398) (70, 157.907) (71, 158.127) (72, 136.873) (73, 140.922) (74, 106.997) (75, 103.723) (76, 109.523) (77, 77.5313) (78, 81.0877) (79, 95.2038) (80, 103.35) (81, 92.558) (82, 81.4872) (83, 78.0462) (84, 116.147) (85, 139.929) (86, 195.453) (87, 190.327) (88, 232.48) (89, 269.445) (90, 238.608) (91, 290.605) (92, 310.345) (93, 290.575) (94, 349.787) (95, 342.787) (96, 367.465) (97, 365.47) (98, 378.58) (99, 376.558) 
266500 (line 867) INFO  MolSim - RDF 126.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 0) (39, 30.1802) (40, 100.479) (41, 132.15) (42, 172.352) (43, 218.437) (44, 220.62) (45, 418.268) (46, 442.818) (47, 379.15) (48, 497.136) (49, 533.84) (50, 576.509) (51, 468.524) (52, 537.219) (53, 554.798) (54, 473.853) (55, 417.014) (56, 545.799) (57, 481.878) (58, 421.972) (59, 449.289) (60, 381.669) (61, 406.018) (62, 382.414) (63, 349.054) (64, 247.762) (65, 217.693) (66, 252.606) (67, 209.003) (68, 177.298) (69, 161.401) (70, 177.383) (71, 154.033) (72, 146.329) (73, 140.438) (74, 118.781) (75, 116.574) (76, 87.171) (77, 108.021) (78, 106.56) (79, 98.9292) (80, 73.4752) (81, 64.9875) (82, 67.6497) (83, 100.184) (84, 125.673) (85, 147.444) (86, 180.068) (87, 221.08) (88, 256.195) (89, 272.711) (90, 259.69) (91, 293.73) (92, 307.899) (93, 289.378) (94, 313.46) (95, 342.787) (96, 321.953) (97, 399.87) (98, 401.5) (99, 389.242) 
268401 (line 867) INFO  MolSim - RDF 127.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 10.5894) (39, 38.5636) (40, 82.935) (41, 211.137) (42, 178.145) (43, 261.295) (44, 439.919) (45, 384.149) (46, 424.67) (47, 483.503) (48, 513.819) (49, 549.856) (50, 470.85) (51, 539.543) (52, 410.033) (53, 490.818) (54, 454.476) (55, 469.671) (56, 447.457) (57, 487.417) (58, 495.358) (59, 372.437) (60, 348.077) (61, 324.399) (62, 292.67) (63, 352.298) (64, 333.284) (65, 249.401) (66, 248.465) (67, 252.641) (68, 222.459) (69, 179.816) (70, 186.331) (71, 192.413) (72, 178.183) (73, 143.827) (74, 101.813) (75, 106.018) (76, 91.1943) (77, 106.714) (78, 103.588) (79, 86.9253) (80, 72.2641) (81, 70.8955) (82, 76.8747) (83, 93.4303) (84, 105.521) (85, 128.477) (86, 220.977) (87, 185.885) (88, 241.164) (89, 270.425) (90, 251.066) (91, 263.732) (92, 304.23) (93, 307.034) (94, 360.333) (95, 367.169) (96, 359.037) (97, 380.881) (98, 394.489) (99, 382.9) 
270691 (line 867) INFO  MolSim - RDF 128.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 8.82451) (39, 38.5636) (40, 94.0993) (41, 110.885) (42, 210.008) (43, 309.683) (44, 322.343) (45, 314.649) (46, 428.299) (47, 503.214) (48, 387.032) (49, 465.509) (50, 531.373) (51, 425.124) (52, 511.592) (53, 542.916) (54, 539.911) (55, 480.712) (56, 524.491) (57, 497.703) (58, 468.603) (59, 398.301) (60, 371.663) (61, 331.316) (62, 383.083) (63, 307.531) (64, 237.072) (65, 242.694) (66, 246.69) (67, 230.822) (68, 228.035) (69, 193.898) (70, 146.854) (71, 163.244) (72, 163.749) (73, 134.142) (74, 108.412) (75, 100.051) (76, 118.463) (77, 93.6474) (78, 82.3613) (79, 96.0317) (80, 100.524) (81, 81.9237) (82, 59.5779) (83, 85.9259) (84, 129.337) (85, 187.526) (86, 184.264) (87, 179.393) (88, 228.805) (89, 243.317) (90, 271.828) (91, 264.982) (92, 307.899) (93, 315.712) (94, 310.531) (95, 352.253) (96, 337.405) (97, 394.642) (98, 395.837) (99, 407.211) 
274356 (line 867) INFO  MolSim - RDF 129.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 5.29471) (39, 50.3003) (40, 76.5554) (41, 147.34) (42, 166.558) (43, 302.77) (44, 317.059) (45, 386.677) (46, 517.831) (47, 490.46) (48, 476.005) (49, 406.786) (50, 539.579) (51, 426.111) (52, 428.067) (53, 546.572) (54, 475.615) (55, 475.617) (56, 408.939) (57, 561.004) (58, 393.687) (59, 364.309) (60, 435.989) (61, 381.117) (62, 305.395) (63, 322.453) (64, 316.305) (65, 219.522) (66, 259.113) (67, 244.602) (68, 189.007) (69, 171.692) (70, 178.435) (71, 165.291) (72, 135.877) (73, 125.91) (74, 127.737) (75, 117.95) (76, 121.145) (77, 114.99) (78, 91.2767) (79, 97.6874) (80, 105.368) (81, 86.2562) (82, 62.2685) (83, 105.813) (84, 107.72) (85, 153.886) (86, 182.166) (87, 225.522) (88, 212.438) (89, 239.071) (90, 243.08) (91, 272.794) (92, 283.438) (93, 325.289) (94, 371.465) (95, 343.073) (96, 335.438) (97, 400.421) (98, 379.389) (99, 406.682) 
276426 (line 867) INFO  MolSim - RDF 130.005: (0, 0) (1, 0) (2, 0) (3, 0) (4, 0) (5, 0) (6, 0) (7, 0) (8, 0) (9, 0) (10, 0) (11, 0) (12, 0) (13, 0) (14, 0) (15, 0) (16, 0) (17, 0) (18, 0) (19, 0) (20, 0) (21, 0) (22, 0) (23, 0) (24, 0) (25, 0) (26, 0) (27, 0) (28, 0) (29, 0) (30, 0) (31, 0) (32, 0) (33, 0) (34, 0) (35, 0) (36, 0) (37, 0) (38, 17.649) (39, 25.1501) (40, 57.4165) (41, 104.809) (42, 178.145) (43, 265.442) (44, 302.527) (45, 355.085) (46, 412.571) (47, 406.978) (48, 428.182) (49, 530.637) (50, 487.263) (51, 514.884) (52, 488.812) (53, 516.41) (54, 557.526) (55, 486.658) (56, 388.451) (57, 470.801) (58, 468.603) (59, 410.863) (60, 426.698) (61, 407.401) (62, 346.918) (63, 330.888) (64, 304.357) (65, 245.133) (66, 242.549) (67, 200.39) (68, 167.82) (69, 160.318) (70, 167.908) (71, 131.517) (72, 158.772) (73, 137.532) (74, 144.706) (75, 146.405) (76, 110.864) (77, 116.733) (78, 110.381) (79, 102.241) (80, 84.7791) (81, 87.8316) (82, 77.2591) (83, 92.3047) (84, 122.009) (85, 113.446) (86, 168.18) (87, 181.785) (88, 222.459) (89, 246.583) (90, 268.315) (91, 286.543) (92, 294.14) (93, 307.932) (94, 340.119) (95, 346.229) (96, 393.873) (97, 370.699) (98, 383.973) (99, 368.895) 
